hero_1,hero_2,games,winrate
79,120,200,0.5
3,112,70,0.5
11,103,115,0.5652173913043478
63,103,85,0.4117647058823529
71,103,145,0.4482758620689655
55,83,70,0.7857142857142857
60,83,340,0.5882352941176471
44,67,150,0.6333333333333333
54,67,240,0.5
83,97,235,0.46808510638297873
22,34,485,0.4639175257731959
4,102,130,0.4230769230769231
65,95,40,0.375
49,96,145,0.41379310344827586
49,111,205,0.4634146341463415
49,114,405,0.43209876543209874
59,145,190,0.34210526315789475
52,111,190,0.5
17,112,340,0.5147058823529411
19,61,150,0.6666666666666666
59,131,225,0.4666666666666667
3,18,115,0.5217391304347826
3,55,60,0.6666666666666666
10,138,115,0.43478260869565216
81,120,155,0.6451612903225806
38,79,315,0.42857142857142855
34,138,230,0.5217391304347826
88,111,175,0.42857142857142855
33,59,120,0.3333333333333333
34,59,205,0.34146341463414637
1,89,70,0.35714285714285715
12,94,75,0.4666666666666667
26,78,295,0.3728813559322034
68,78,95,0.5789473684210527
8,103,100,0.4
64,83,165,0.5151515151515151
83,94,180,0.4722222222222222
83,129,205,0.4146341463414634
107,137,135,0.6666666666666666
4,128,225,0.4444444444444444
79,138,185,0.5945945945945946
113,137,155,0.45161290322580644
68,131,115,0.4782608695652174
16,131,355,0.39436619718309857
3,137,140,0.42857142857142855
13,81,125,0.48
23,81,90,0.3888888888888889
15,51,250,0.38
51,106,160,0.59375
34,50,235,0.3404255319148936
53,81,230,0.34782608695652173
82,91,150,0.4666666666666667
32,55,80,0.625
25,61,295,0.3728813559322034
137,155,65,0.46153846153846156
98,135,35,0.5714285714285714
76,119,225,0.4666666666666667
72,155,105,0.42857142857142855
110,155,145,0.5862068965517241
45,110,165,0.45454545454545453
41,51,225,0.5333333333333333
17,136,280,0.42857142857142855
3,31,215,0.46511627906976744
3,97,245,0.46938775510204084
62,89,125,0.56
75,89,215,0.6744186046511628
41,43,405,0.5185185185185185
14,66,135,0.5185185185185185
31,66,40,0.25
54,66,125,0.32
2,108,170,0.38235294117647056
66,97,95,0.5263157894736842
66,131,20,0.25
41,89,25,0.4
12,95,55,0.45454545454545453
1,41,195,0.4358974358974359
32,43,175,0.4857142857142857
33,49,100,0.55
61,78,60,0.5833333333333334
33,145,70,0.5
145,155,130,0.5
46,138,135,0.3333333333333333
5,57,245,0.4897959183673469
7,155,265,0.4339622641509434
76,109,125,0.44
52,121,195,0.41025641025641024
81,109,115,0.34782608695652173
59,121,290,0.5517241379310345
77,81,5,0.0
77,93,155,0.5161290322580645
77,136,40,0.25
95,126,160,0.625
60,69,255,0.5490196078431373
70,81,215,0.5116279069767442
47,52,210,0.6190476190476191
46,95,60,0.5833333333333334
37,121,240,0.4166666666666667
11,95,225,0.5555555555555556
41,95,75,0.4
3,8,330,0.5303030303030303
3,105,230,0.5434782608695652
4,70,140,0.6785714285714286
4,121,215,0.5581395348837209
45,52,110,0.2727272727272727
99,108,135,0.3333333333333333
25,77,80,0.625
54,77,155,0.7096774193548387
13,56,185,0.4864864864864865
10,58,100,0.35
58,111,75,0.4
21,137,390,0.4358974358974359
65,137,105,0.6666666666666666
57,111,55,0.8181818181818182
31,112,245,0.5306122448979592
90,98,125,0.52
94,102,125,0.48
44,89,80,0.3125
32,128,225,0.4888888888888889
1,92,165,0.48484848484848486
92,100,130,0.5769230769230769
61,102,140,0.5
79,102,55,0.5454545454545454
36,77,105,0.38095238095238093
65,68,140,0.5714285714285714
53,78,45,0.4444444444444444
56,78,110,0.3181818181818182
3,17,215,0.4883720930232558
16,60,320,0.5625
62,64,430,0.5116279069767442
54,55,265,0.4716981132075472
16,92,85,0.35294117647058826
92,94,75,0.6666666666666666
15,96,215,0.627906976744186
79,96,165,0.5454545454545454
65,110,175,0.6285714285714286
48,67,180,0.5
59,66,50,0.5
66,96,45,0.8888888888888888
55,73,160,0.59375
123,128,205,0.43902439024390244
3,136,110,0.6363636363636364
25,79,290,0.5
23,92,30,0.6666666666666666
58,79,10,0.0
4,72,75,0.5333333333333333
72,102,105,0.38095238095238093
21,131,245,0.4897959183673469
75,78,120,0.4583333333333333
18,76,175,0.5714285714285714
33,50,75,0.4
29,55,90,0.5555555555555556
55,56,110,0.36363636363636365
23,57,75,0.5333333333333333
53,155,225,0.4
78,131,60,0.5833333333333334
25,78,185,0.5675675675675675
78,145,60,0.6666666666666666
11,72,360,0.3333333333333333
33,120,110,0.5909090909090909
102,106,255,0.5686274509803921
52,145,130,0.5384615384615384
79,145,95,0.5263157894736842
4,93,315,0.47619047619047616
98,129,55,0.2727272727272727
6,80,270,0.6851851851851852
72,80,65,0.46153846153846156
72,81,115,0.4782608695652174
56,65,220,0.4318181818181818
4,13,210,0.5
93,95,105,0.47619047619047616
45,121,135,0.5925925925925926
95,106,170,0.5294117647058824
55,82,65,0.46153846153846156
33,85,175,0.42857142857142855
109,131,110,0.5
37,83,150,0.4
29,155,245,0.5306122448979592
67,95,100,0.6
45,58,90,0.6111111111111112
45,63,330,0.4696969696969697
66,82,25,0.4
66,129,50,0.5
13,136,205,0.3902439024390244
45,119,105,0.6666666666666666
49,81,85,0.29411764705882354
81,119,175,0.34285714285714286
69,135,170,0.6176470588235294
3,9,165,0.6363636363636364
63,145,400,0.4375
16,82,240,0.6458333333333334
45,55,55,0.5454545454545454
55,67,135,0.5555555555555556
33,121,100,0.35
33,95,50,0.6
85,95,115,0.6086956521739131
76,121,165,0.5454545454545454
41,58,255,0.39215686274509803
58,99,185,0.40540540540540543
72,112,115,0.4782608695652174
78,112,45,0.4444444444444444
50,145,170,0.4117647058823529
43,135,100,0.55
96,108,50,0.6
49,57,135,0.6296296296296297
3,76,130,0.4230769230769231
32,78,60,0.5833333333333334
28,79,240,0.5208333333333334
1,80,210,0.5238095238095238
32,66,55,0.6363636363636364
55,66,15,0.3333333333333333
55,131,55,0.36363636363636365
66,126,30,0.3333333333333333
20,95,190,0.5526315789473685
72,77,25,0.4
77,110,50,0.4
66,120,55,0.5454545454545454
45,98,100,0.45
62,98,150,0.5
4,67,155,0.6774193548387096
53,128,240,0.4583333333333333
5,83,185,0.40540540540540543
60,89,145,0.6206896551724138
10,109,30,0.5
23,109,75,0.4666666666666667
88,103,50,0.7
48,89,55,0.36363636363636365
129,155,105,0.42857142857142855
4,55,65,0.38461538461538464
1,10,120,0.16666666666666666
4,48,145,0.5517241379310345
85,111,175,0.37142857142857144
4,10,105,0.5714285714285714
89,90,160,0.53125
19,102,170,0.20588235294117646
43,107,120,0.5833333333333334
10,62,245,0.5714285714285714
98,111,115,0.34782608695652173
4,119,210,0.5714285714285714
4,57,100,0.65
37,55,160,0.53125
47,55,95,0.42105263157894735
13,131,140,0.21428571428571427
51,80,65,0.6153846153846154
3,60,185,0.43243243243243246
78,121,70,0.35714285714285715
58,135,60,0.6666666666666666
90,111,150,0.6
106,120,335,0.6119402985074627
54,109,145,0.4827586206896552
49,55,90,0.3888888888888889
55,90,55,0.36363636363636365
23,78,30,0.5
78,137,35,0.7142857142857143
6,95,100,0.7
95,131,60,0.5833333333333334
46,80,115,0.43478260869565216
57,97,210,0.5714285714285714
63,95,165,0.5151515151515151
82,95,95,0.5263157894736842
4,120,265,0.41509433962264153
65,87,205,0.5365853658536586
9,50,205,0.4634146341463415
2,98,95,0.47368421052631576
44,70,175,0.3142857142857143
51,131,95,0.3157894736842105
3,53,75,0.4
5,79,120,0.625
79,137,130,0.5384615384615384
10,108,325,0.4153846153846154
3,33,60,0.4166666666666667
49,98,85,0.35294117647058826
98,120,130,0.46153846153846156
20,112,195,0.48717948717948717
59,112,275,0.509090909090909
57,72,145,0.41379310344827586
43,51,115,0.43478260869565216
63,109,185,0.40540540540540543
81,90,185,0.5405405405405406
52,61,75,0.5333333333333333
52,89,115,0.6086956521739131
18,34,160,0.34375
49,136,145,0.41379310344827586
64,128,355,0.38028169014084506
81,108,85,0.35294117647058826
3,10,110,0.4090909090909091
85,92,90,0.6666666666666666
79,82,110,0.6363636363636364
87,119,215,0.5348837209302325
16,95,175,0.5142857142857142
34,155,135,0.3333333333333333
9,58,115,0.6521739130434783
23,58,65,0.6153846153846154
29,137,135,0.7037037037037037
47,108,330,0.5303030303030303
98,99,45,0.3333333333333333
57,138,185,0.4594594594594595
10,102,185,0.2972972972972973
40,77,140,0.5
61,77,75,0.5333333333333333
90,145,115,0.6086956521739131
9,109,200,0.425
91,92,40,0.375
91,102,105,0.5238095238095238
23,96,60,0.5
51,94,100,0.6
51,52,160,0.375
51,79,55,0.36363636363636365
33,60,160,0.5
80,119,115,0.6086956521739131
87,91,155,0.5483870967741935
18,137,130,0.6153846153846154
90,95,150,0.5
28,51,190,0.5263157894736842
89,96,65,0.6153846153846154
20,79,130,0.5384615384615384
92,98,30,0.6666666666666666
72,145,65,0.38461538461538464
72,107,95,0.5789473684210527
81,98,50,0.3
66,69,95,0.42105263157894735
51,155,70,0.5714285714285714
80,155,55,0.45454545454545453
110,128,285,0.6491228070175439
107,129,290,0.4482758620689655
10,44,85,0.5882352941176471
58,95,65,0.7692307692307693
119,137,215,0.5348837209302325
96,120,240,0.4583333333333333
33,110,100,0.75
33,155,105,0.5714285714285714
32,95,105,0.47619047619047616
34,43,120,0.2916666666666667
10,33,135,0.5185185185185185
96,155,80,0.625
18,100,230,0.5217391304347826
16,72,285,0.5087719298245614
100,131,155,0.3870967741935484
18,66,35,0.2857142857142857
66,75,35,0.42857142857142855
45,96,210,0.6904761904761905
90,109,220,0.6363636363636364
52,72,175,0.37142857142857144
16,137,120,0.3333333333333333
60,92,70,0.5714285714285714
111,121,70,0.5714285714285714
10,131,155,0.3870967741935484
34,78,45,0.4444444444444444
61,119,140,0.42857142857142855
52,131,110,0.5
4,92,50,0.4
38,80,235,0.5531914893617021
2,58,340,0.5
95,114,90,0.6666666666666666
17,78,95,0.3684210526315789
78,104,55,0.6363636363636364
51,110,195,0.41025641025641024
55,72,45,0.4444444444444444
57,79,55,0.5454545454545454
51,88,120,0.625
96,145,175,0.4
8,72,135,0.25925925925925924
13,89,125,0.48
48,77,90,0.3333333333333333
43,76,85,0.4117647058823529
55,88,85,0.5882352941176471
83,88,140,0.5
51,95,95,0.5789473684210527
81,96,65,0.38461538461538464
34,128,200,0.325
13,107,135,0.4444444444444444
13,66,65,0.38461538461538464
67,109,60,0.5833333333333334
89,111,95,0.3684210526315789
95,99,210,0.5476190476190477
80,113,45,0.8888888888888888
112,121,90,0.7222222222222222
23,55,40,0.75
28,55,65,0.6153846153846154
87,121,140,0.5714285714285714
34,83,115,0.391304347826087
30,55,200,0.475
55,62,105,0.47619047619047616
55,113,75,0.6
51,100,70,0.5
18,80,85,0.5294117647058824
43,80,60,0.25
18,94,105,0.5238095238095238
113,145,60,0.4166666666666667
6,89,70,0.5714285714285714
77,105,135,0.37037037037037035
54,89,135,0.6296296296296297
62,78,70,0.5
64,78,85,0.5294117647058824
27,66,75,0.2
28,66,50,0.5
3,155,45,0.6666666666666666
49,137,120,0.5
55,59,75,0.4
61,107,90,0.5
3,145,115,0.5652173913043478
18,51,90,0.3888888888888889
23,95,85,0.4117647058823529
9,10,295,0.4576271186440678
109,123,285,0.42105263157894735
79,80,95,0.6842105263157895
57,112,80,0.5625
109,126,195,0.41025641025641024
10,41,80,0.3125
79,91,60,0.3333333333333333
46,109,100,0.35
43,98,55,0.2727272727272727
52,77,30,0.6666666666666666
34,145,90,0.5
1,103,135,0.5555555555555556
7,103,75,0.5333333333333333
33,103,35,0.2857142857142857
113,121,190,0.4473684210526316
112,137,125,0.56
61,62,170,0.4411764705882353
85,121,180,0.5
44,94,150,0.4
18,72,40,0.5
47,78,70,0.21428571428571427
101,112,235,0.574468085106383
34,95,105,0.47619047619047616
66,114,95,0.15789473684210525
10,46,200,0.425
13,106,50,0.6
89,131,75,0.4
3,4,140,0.4642857142857143
17,76,60,0.4166666666666667
70,72,115,0.43478260869565216
76,82,60,0.75
76,98,150,0.43333333333333335
32,58,135,0.48148148148148145
1,109,35,0.7142857142857143
80,131,75,0.5333333333333333
33,45,50,0.6
33,83,45,0.2222222222222222
10,43,150,0.43333333333333335
57,81,75,0.3333333333333333
15,78,40,0.375
78,97,90,0.4444444444444444
61,95,65,0.6153846153846154
10,55,95,0.3684210526315789
79,107,90,0.5555555555555556
72,121,150,0.43333333333333335
64,79,185,0.32432432432432434
79,95,60,0.5
87,89,130,0.4230769230769231
23,51,110,0.5454545454545454
51,138,245,0.46938775510204084
13,113,30,0.6666666666666666
94,107,155,0.5483870967741935
129,137,85,0.5294117647058824
23,79,115,0.4782608695652174
58,128,65,0.6923076923076923
34,58,60,0.4166666666666667
17,106,60,0.6666666666666666
16,66,60,0.5
66,85,60,0.5
66,137,15,1.0
3,70,165,0.5151515151515151
48,55,105,0.47619047619047616
55,103,10,0.0
51,61,85,0.5294117647058824
55,107,85,0.4117647058823529
10,92,110,0.5
90,106,185,0.5945945945945946
39,92,95,0.2631578947368421
80,128,35,0.7142857142857143
128,137,180,0.5833333333333334
76,92,45,0.2222222222222222
2,103,100,0.4
68,103,50,0.6
32,119,210,0.5238095238095238
57,110,155,0.6129032258064516
68,111,95,0.21052631578947367
68,155,130,0.46153846153846156
56,66,60,0.5
64,66,65,0.15384615384615385
50,57,80,0.4375
23,47,240,0.4791666666666667
136,145,130,0.6538461538461539
45,112,95,0.5263157894736842
70,103,50,0.4
84,103,110,0.5909090909090909
92,155,35,0.14285714285714285
16,50,265,0.49056603773584906
79,119,80,0.5
15,57,140,0.5
57,65,75,0.7333333333333333
45,65,110,0.5909090909090909
4,78,70,0.42857142857142855
95,98,70,0.5
92,129,85,0.4117647058823529
70,78,110,0.45454545454545453
57,102,70,0.42857142857142855
38,98,145,0.3793103448275862
66,101,40,0.375
66,107,20,0.25
89,107,130,0.5384615384615384
51,113,75,0.13333333333333333
49,89,135,0.2962962962962963
17,102,300,0.5
59,61,210,0.4523809523809524
3,34,145,0.41379310344827586
3,50,85,0.5294117647058824
41,103,70,0.35714285714285715
12,41,60,0.5833333333333334
89,113,140,0.5714285714285714
12,72,100,0.5
89,94,45,0.5555555555555556
81,145,95,0.5263157894736842
13,55,100,0.55
33,76,100,0.45
10,18,65,0.3076923076923077
80,90,60,0.6666666666666666
18,145,70,0.5714285714285714
30,103,100,0.45
51,103,35,0.42857142857142855
18,92,40,0.5
33,92,55,0.6363636363636364
48,111,220,0.6136363636363636
83,126,200,0.575
51,145,80,0.4375
45,77,40,0.75
103,155,25,0.6
51,59,125,0.48
10,70,55,0.18181818181818182
80,82,60,0.5833333333333334
62,92,65,0.38461538461538464
82,128,195,0.5384615384615384
36,80,205,0.5121951219512195
18,155,115,0.5652173913043478
18,70,75,0.6666666666666666
92,121,65,0.6153846153846154
94,155,90,0.4444444444444444
23,112,185,0.5135135135135135
48,95,55,0.6363636363636364
103,104,110,0.5909090909090909
103,114,85,0.4117647058823529
113,128,240,0.4791666666666667
55,136,75,0.5333333333333333
77,94,35,0.42857142857142855
23,83,110,0.45454545454545453
3,98,70,0.21428571428571427
19,103,35,0.5714285714285714
19,98,150,0.4666666666666667
108,111,160,0.5
91,155,80,0.5
61,72,60,0.4166666666666667
88,91,145,0.5172413793103449
48,66,50,0.3
65,92,50,0.5
75,92,125,0.6
50,112,120,0.5
58,87,95,0.631578947368421
18,65,145,0.5517241379310345
18,82,100,0.6
43,136,110,0.5
18,89,25,0.2
66,135,50,0.5
13,39,190,0.5263157894736842
50,136,175,0.5142857142857142
28,77,25,0.4
51,112,65,0.6153846153846154
61,155,105,0.42857142857142855
55,110,75,0.4
81,135,85,0.5294117647058824
72,95,35,0.5714285714285714
34,72,110,0.18181818181818182
72,79,85,0.5294117647058824
10,89,30,0.5
89,114,115,0.391304347826087
12,137,250,0.58
57,137,55,0.36363636363636365
57,119,90,0.4444444444444444
3,77,15,1.0
77,106,65,0.46153846153846156
66,102,15,0.6666666666666666
38,78,85,0.29411764705882354
52,78,60,0.5
69,78,65,0.38461538461538464
78,91,50,0.9
91,111,40,0.625
18,46,140,0.2857142857142857
100,137,170,0.6470588235294118
58,82,65,0.6923076923076923
102,111,85,0.47058823529411764
52,59,165,0.5454545454545454
123,137,290,0.3275862068965517
44,66,50,0.4
109,112,120,0.4583333333333333
58,92,30,0.16666666666666666
58,137,55,0.2727272727272727
92,137,50,0.5
36,103,70,0.5
90,103,40,0.625
38,55,85,0.5882352941176471
12,91,160,0.59375
81,83,100,0.4
62,119,145,0.6551724137931034
60,155,105,0.47619047619047616
136,155,90,0.3888888888888889
23,91,85,0.4117647058823529
15,103,45,0.5555555555555556
59,103,55,0.5454545454545454
103,121,30,0.5
33,58,45,0.6666666666666666
3,62,85,0.35294117647058826
51,98,50,0.4
90,121,185,0.6216216216216216
57,108,140,0.39285714285714285
28,81,125,0.56
42,77,90,0.5
13,34,25,0.4
102,103,30,0.6666666666666666
9,78,75,0.5333333333333333
15,23,210,0.3333333333333333
33,88,125,0.44
33,43,75,0.5333333333333333
107,136,110,0.45454545454545453
95,97,140,0.5
80,126,95,0.47368421052631576
43,78,30,0.5
81,95,50,0.4
77,119,40,0.5
18,33,130,0.5384615384615384
47,92,60,0.4166666666666667
62,83,120,0.4583333333333333
98,109,60,0.25
67,80,135,0.5925925925925926
16,78,40,0.625
28,135,115,0.4782608695652174
3,49,110,0.5
4,103,55,0.5454545454545454
21,103,90,0.4444444444444444
50,103,45,0.6666666666666666
92,128,60,0.4166666666666667
80,108,125,0.44
72,109,45,0.1111111111111111
78,128,65,0.46153846153846156
10,66,35,0.42857142857142855
83,113,145,0.5862068965517241
83,128,70,0.2857142857142857
56,95,100,0.45
77,90,40,0.625
131,136,165,0.36363636363636365
79,111,65,0.5384615384615384
37,79,175,0.6
96,129,50,0.2
72,137,125,0.52
111,137,135,0.5925925925925926
78,85,75,0.6666666666666666
113,155,115,0.5652173913043478
79,113,100,0.3
95,96,110,0.5454545454545454
82,89,130,0.38461538461538464
3,92,40,0.125
91,145,105,0.5714285714285714
19,111,160,0.4375
59,77,50,0.2
76,106,50,0.4
3,79,75,0.6
21,92,100,0.35
82,113,90,0.6666666666666666
51,137,90,0.3888888888888889
17,77,70,0.35714285714285715
15,92,40,0.375
43,89,55,0.6363636363636364
112,131,65,0.46153846153846156
15,58,120,0.4583333333333333
29,98,75,0.4
50,58,55,0.45454545454545453
58,103,5,0.0
83,103,25,0.6
55,87,100,0.5
34,80,75,0.3333333333333333
58,80,45,0.7777777777777778
58,90,95,0.42105263157894735
60,81,60,0.4166666666666667
65,88,165,0.5151515151515151
55,79,30,0.8333333333333334
55,58,40,0.875
58,145,75,0.4666666666666667
102,155,85,0.6470588235294118
96,135,55,0.45454545454545453
12,18,35,0.5714285714285714
56,111,210,0.4523809523809524
5,33,180,0.6666666666666666
70,95,35,0.5714285714285714
103,120,35,0.5714285714285714
103,128,50,0.4
58,66,15,0.3333333333333333
91,103,25,0.2
103,136,25,0.2
94,138,80,0.5
80,103,25,0.4
59,78,75,0.5333333333333333
78,99,60,0.4166666666666667
57,129,155,0.5483870967741935
103,112,40,1.0
18,107,90,0.4444444444444444
18,41,110,0.5909090909090909
95,109,20,0.5
66,76,50,0.3
66,95,15,0.6666666666666666
18,138,85,0.35294117647058826
58,136,85,0.6470588235294118
62,66,20,0.5
66,67,25,0.8
66,100,25,0.6
57,96,55,0.36363636363636365
89,155,55,0.36363636363636365
4,66,30,0.5
19,66,50,0.5
39,61,175,0.4
72,92,40,0.25
50,66,10,1.0
10,67,50,0.2
83,137,95,0.42105263157894735
13,61,65,0.3076923076923077
66,136,25,0.8
43,77,40,0.625
57,135,110,0.5
55,92,10,1.0
59,92,70,0.5
83,121,55,0.6363636363636364
19,77,30,0.5
77,85,65,0.6153846153846154
4,51,95,0.47368421052631576
77,97,50,0.4
51,102,60,0.5
77,103,10,1.0
18,78,20,0.0
29,77,25,0.2
51,111,65,0.46153846153846156
7,66,80,0.4375
31,103,125,0.48
18,67,110,0.7272727272727273
41,77,55,0.2727272727272727
77,99,50,0.4
17,66,50,0.6
100,103,65,0.3076923076923077
88,131,185,0.3783783783783784
78,95,25,0.6
61,76,45,0.1111111111111111
103,113,30,0.5
99,103,20,0.5
103,138,20,0.25
109,137,85,0.5294117647058824
95,103,20,0.75
57,121,90,0.3333333333333333
61,80,90,0.4444444444444444
32,137,120,0.375
51,119,95,0.42105263157894735
